783.5,345.28,1123.2,50.909,3797.3
790.89,338.42,1122.1,50.796,3801.8
793.65,337.55,1124.8,50.814,3810.3
795.25,337.51,1127.3,50.346,3807.9
796.03,341.57,1128.4,50.912,3789.3
796.35,340.33,1129.8,50.627,3802.9
792.9,347.3,1132.2,50.719,3802.6
797.64,340.37,1131.1,51.181,3803.2
794.03,345.58,1134.1,50.859,3791.4
796.73,340.93,1129.8,51.032,3804.9
792.83,346.19,1132.9,51.908,3811.7
795.85,339.93,1127.2,51.432,3809.2
794.89,340.82,1129,51.219,3810.4
792.33,346.2,1130.7,51.164,3816
795.6,340.86,1130.1,50.874,3816.2
793.9,341.29,1130.3,51.107,3813.9
791.79,345.94,1132.1,51.408,3814.4
791.34,344.25,1129.4,51.217,3813.5
792.36,343.48,1128.7,51.049,3810.9
794.61,342.36,1131.8,50.273,3808.9
795.92,342.68,1131.1,50.508,3813.4
795.28,343.08,1130.1,51.026,3810.7
792.45,344.45,1129.8,51.001,3804.9
791.81,345.6,1130.2,50.816,3809.2
792.36,345.12,1129.1,50.714,3815.9
1594.5,343.29,1132.4,51.392,3797.7
1596.2,343.08,1132.9,51.161,3806.9
1596.3,344.98,1135.1,51.084,3814
1589.7,342.42,1130.5,51.509,3820.8
1597.1,345.98,1137.3,50.992,3814.6
1600.4,345.45,1138,51.055,3809.4
1592.4,344.22,1131.8,51.149,3823.7
1597.8,343.38,1134.8,50.713,3813.8
1598.8,343.93,1136,51.735,3816.6
1595.1,348.19,1136.6,51.485,3828.4
1604,342.9,1136.7,51.539,3824.2
1598.8,349.24,1140.2,51.243,3824
1605.2,343.7,1138.7,51.326,3833.9
1599.8,349.69,1141.7,51.103,3831.2
1605.8,344.13,1138.2,51.523,3834.6
1600.5,349.2,1140.2,51.164,3843
1609.2,344.03,1139.7,51.631,3841.9
1609.1,344.15,1141,51.882,3840.4
1603.5,350.17,1143,51.957,3841.9
1610.1,344.75,1141.7,51.778,3849.7
1609.6,344.75,1143.1,51.392,3846.5
1607.1,347.35,1141.7,51.524,3853.9
1604.5,349.02,1144,52.303,3857.3
1603.6,348.42,1140.3,51.597,3873.3
1605.8,345,1140.1,51.504,3867.3
1602.2,349.3,1141.1,51.361,3863.6
1607,345.1,1141.4,51.339,3862.8
1602.3,349.28,1141.7,51.272,3858
1604.2,348.63,1142.4,51.472,3866
1606.4,345.91,1141.4,51.478,3857.7
1604.4,348.33,1142.7,52.12,3856.8
1605.7,348.42,1144.4,52.161,3869.8
1605.9,348.17,1144.6,51.844,3864.7
1605.5,348.41,1143.4,51.392,3865.8
1604.9,348.08,1143.7,52.035,3875.5
1606.3,347.02,1140.5,52.014,3877.4
1605.9,347.31,1143,52.296,3878.3
1607.2,347.68,1143.3,52.353,3867
1608.9,347.77,1143.6,51.627,3874.3
1607.9,347.63,1145.4,51.839,3872.7
1607.5,347.52,1144.3,52.008,3878.5
1606.9,347.07,1143.3,51.653,3869.9
1605.5,346.74,1141.5,51.77,3866
1604.1,346.88,1140.8,51.574,3868.1
1605.4,346.77,1143,51.608,3860.1
1605.6,346.96,1142.3,51.617,3854.2
1605.5,347.23,1140.2,51.705,3866.6
1604,347.73,1142.8,51.861,3873.6
1613.6,345.69,1143.9,51.632,3885.8
1610.2,348.39,1146.5,51.445,3875
805.44,348.39,1146.2,52.179,3877.7
805.83,348.33,1142.8,51.648,3878.1
803.18,345.87,1143.5,52.006,3870.3
804.43,345.66,1142.2,51.425,3865.4
802.4,349.5,1143.8,51.31,3864
802.74,349.13,1144.1,51.66,3878.2
804.42,346.12,1144,51.877,3874.9
804.69,346.05,1143.2,51.702,3872.3
804.08,347.35,1144.6,51.725,3867.1
804.26,347.68,1144.7,51.409,3866
803.84,347.32,1144.3,51.562,3863.4
803.1,347.77,1143.1,51.527,3859.5
803.14,347.7,1143.3,51.727,3861.9
803.05,348.58,1144.6,51.615,3848.3
802.22,348.65,1143.6,51.79,3865.9
802.64,348.29,1145.1,51.564,3865.5
802.15,349.08,1146.2,51.429,3866.8
806.21,348.67,1147.4,51.684,3868.4
807.42,348.54,1147.3,51.871,3874.8
807.96,348.58,1147.7,52.13,3874.6
803.63,350.32,1147.3,51.81,3870.2
804.79,348.48,1145.6,51.772,3872.1
807.92,347.09,1148.2,52.011,3865.8
807.68,347.23,1146.6,52.022,3874.9
805.63,350.37,1147.5,52.249,3873.9
805.71,350.31,1149.4,51.898,3873.8
805.62,350.11,1149.3,52.042,3882.2
805.59,350.12,1148.9,51.497,3876.6
805.94,350.27,1148.7,52.497,3881.5
806.04,350.22,1147.7,51.989,3885.7
805.33,350.2,1148.7,52.441,3879.8
805.67,350.24,1148.6,52.069,3882.7
805.65,351.08,1150.5,52.366,3883
806.64,351.2,1151.7,52.105,3888.6
808.22,349.17,1151.2,51.938,3888.1
809.74,346.54,1148.2,51.962,3886.4
807.56,350.25,1150.7,52.07,3889.8
806.28,351.14,1149.5,52.125,3889
807.47,349.97,1148.7,52.255,3900.3
807.98,350.21,1151,52.032,3889.3
807.88,349.46,1149.5,52.473,3894.2
808.35,348.94,1149.3,52.357,3895
808.09,349.1,1150.5,52.127,3906.2
808.23,349.28,1150.4,52.25,3899.3
808.26,349.2,1149.4,52.773,3898.3
808.72,349.47,1151.4,52.651,3896.1
808.73,349.47,1149.2,52.632,3898.3
808.61,349.42,1151.6,51.703,3907.2
807.8,349.15,1149,51.937,3904.2
808.28,348.66,1151,51.879,3901.4
808.11,349.29,1149.5,51.919,3901.1
808.35,349.42,1151,51.917,3900.1
808.31,349.17,1149.4,51.584,3896.6
807.28,352.01,1152.3,51.485,3891.8
807.34,351.68,1150.7,51.72,3889.7
806.88,350.89,1149.3,52.25,3881.9
806.89,349.22,1150.2,51.423,3883.9
807.74,348.13,1147.4,52.203,3881.1
807.86,348.58,1150.1,51.868,3886.1
808.05,348.66,1149.4,51.854,3883.8
807.49,348.89,1148.5,52.336,3879.9
806.1,351.54,1149.4,52.369,3880.3
804.99,351.63,1148.1,51.967,3881.6
807.41,350.96,1150.8,51.585,3894.8
804.28,351.83,1149.8,52.092,3890.4
804.62,351.46,1149.7,51.612,3890.8
808.46,346.63,1147.8,51.762,3886
806.6,349.67,1150.2,52.049,3892.7
805.09,351.67,1150.8,52.11,3892.9
803.98,351.3,1147.8,52.09,3891.3
803.87,350.97,1148.3,51.304,3901.8
807.35,350.12,1149,52.05,3894.8
807.29,350.13,1149.6,51.954,3897.1
807.74,350.12,1150,52.527,3901
807.8,349.99,1150.5,52.264,3892.1
807.26,349.84,1149.9,52.473,3890.6
806.94,349.79,1149.5,52.58,3897.7
807.28,349.93,1149.6,51.8,3892.5
807.14,349.84,1148.1,51.93,3899.3
807.3,349.79,1150.1,51.904,3899.9
807.42,350.15,1150.3,52.259,3893.4
807.55,350.18,1150.2,52.637,3894.8
807.53,349.71,1150.5,51.791,3898
809.19,346.35,1147.6,52.033,3904.7
806.25,351.94,1149.9,52.028,3892.1
810.85,346.24,1149.4,52.429,3898
807.17,349.6,1148.8,51.861,3893.8
810.94,349.59,1152.9,52.25,3896.8
807.71,350.81,1150.2,52.279,3903.7
808.26,350.96,1150.6,52.235,3897.1
808.88,350.87,1152.7,52.216,3892.8
808.43,350.88,1151,52.778,3900.9
808.84,351.09,1152.3,52.386,3900.1
809.41,350.85,1152.5,52.155,3901.1
809.51,351.2,1152.8,51.856,3901.6
809.79,351,1153.7,52.421,3901.4
810.2,351.23,1153.6,52,3908.1
809.7,351.39,1155.1,52.183,3896.8
809.48,351.09,1153.6,52.526,3900.1
810.21,351.05,1154,52.156,3908
810.16,350.87,1152.3,51.897,3907.3
810.62,349.97,1153.8,52.161,3900.1
809.5,350.77,1152.4,52.671,3928.1
809.45,350.83,1150.9,52.505,3915.9
808.71,350.54,1152.3,52.097,3905.3
809.26,350.65,1151.1,52.148,3915.6
809.61,350.91,1153,52.06,3905.7
810.25,351.21,1155.3,52.171,3912.4
810.26,351.38,1152.8,52.003,3905.8
810.27,351.15,1155,52.246,3906.8
809.98,350.92,1153.9,52.043,3907.6
809.91,351.12,1153.3,52.836,3925.9
810.33,350.94,1154.6,52.357,3909.4
809.9,350.6,1153.3,52.282,3916
809.92,350.63,1152.5,51.79,3907.9
809.62,350.36,1153.1,52.628,3907.2
810.24,351.17,1152.8,51.894,3915.5
810.01,351.03,1153.8,53.003,3914.1
808.52,351.28,1152.9,52.659,3910.9
807.74,350.89,1151.3,52.688,3918.4
810.06,350.82,1153,52.214,3923.9
810.09,350.57,1151.6,52.265,3924.5
811,350.44,1154.1,51.884,3920.6
810.39,350.57,1153.1,52.149,3907
811.26,350.07,1153.6,52.571,3907
811.39,350.19,1154.1,52.518,3900.8
811.42,350.42,1155.4,52.429,3907.7
810.86,350.56,1154.2,52.527,3919
811.31,347.61,1151.8,52.088,3925.6
808.74,352.18,1153.8,52.622,3916.9
809.97,349.32,1151.1,51.993,3904.4
808.57,352,1153.5,52.608,3903.4
809.03,350.91,1151.8,52.21,3903.6
808.39,350.51,1152.7,52.457,3920
808.27,350.35,1149.7,52.466,3902
807.55,350.07,1150.4,52.536,3909.7
807.96,350.17,1149.6,52.111,3906.7
808.32,350.34,1150.9,51.93,3903
808.36,350.22,1150.5,51.978,3907.8
807.13,350.07,1149.8,52.011,3899.3
807.44,350.28,1151.2,52.103,3892.1
807.11,350.17,1150.4,51.992,3888.5
806.71,350.02,1149.9,52.576,3892.4
808.28,349.6,1150,52.218,3910.4
809.91,351.13,1153.4,52.493,3904.2
811.39,347.33,1151,52.16,3905.2
806.57,351.96,1151,51.69,3905.4
809.31,350.53,1151.5,51.853,3888.7
810.11,348.63,1149.5,52.488,3903.3
810.36,348.18,1151.8,52.333,3903.5
809.01,348.58,1150.7,52.359,3896.6
806.17,349.78,1149.6,51.887,3894.4
804.89,354.23,1152.4,52.401,3894
806.21,353.77,1152.7,52.296,3892.6
813.86,346.5,1154.2,51.886,3887.1
811.1,347.48,1150.1,52.047,3883.5
807.85,351.3,1151.9,51.886,3892.4
806.96,353.35,1151.7,52.477,3888.6
814.5,345.91,1153.7,52.342,3901.9
809.3,353,1153,51.62,3894.7
806.78,352.77,1150.4,52.196,3897.1
806.86,352.19,1150.7,51.934,3901.7
811.02,350.39,1154.2,52.602,3901.7
808.03,351.73,1150,52.186,3892.4
809.03,351.93,1151.7,51.963,3888.4
811.47,348.78,1152.8,51.704,3889.7
811.97,348.95,1153.9,52.296,3884.4
808.7,353.66,1156.3,53.051,3899.2
811.96,347.52,1152.9,52.648,3891.9
809.4,352.88,1153.1,52.408,3894.5
809.06,352.56,1152.8,52.357,3908
810.94,348.94,1152.4,52.277,3901
811.53,349.51,1153,52.119,3897.6
811.51,349.99,1154.1,51.998,3910.9
811.87,349.84,1153.9,52.023,3892
811.46,350.13,1153.2,52.213,3895.4
810.58,349.93,1153.8,52.395,3893
810.61,349.85,1152.3,52.143,3896.5
807.75,353.6,1154.3,51.93,3899.1
810.76,348.74,1151.9,52.566,3896.9
811.38,349.77,1153.1,51.934,3903.1
810.46,351,1155.2,51.927,3900.5
810.8,350.81,1153.5,52.267,3903.8
810.75,350.99,1153.5,52.292,3910.9
810.79,350.91,1153.8,52.08,3921.3
810.65,350.85,1153.6,52.333,3911
810.39,350.98,1154.4,52.588,3905.7
810.89,351.13,1153.2,52.389,3911.9
811.16,350.42,1152.9,52.465,3917.7
811.26,350.58,1153.6,52.208,3911.5
811.13,350.55,1153.1,52.006,3914
811.41,350.14,1153.3,52.352,3904.5
812.22,348.34,1151,52.051,3906
812.62,348.64,1152.4,51.946,3901.2
812.61,348.99,1154.9,51.744,3909.1
811.69,350.08,1153.7,52.424,3909.7
811.94,349.58,1153.5,51.928,3908.7
805.45,349.77,1145.4,51.894,3871
745.06,320.55,1060.5,49.403,3643.5
665.58,283.19,943.26,42.908,3252.5
663.71,282.77,944.01,43.636,3253
659,284.01,936.96,43.282,3226.6
651.43,278.61,924.32,42.812,3201.4
637.01,271.01,902.47,42.107,3114
632.71,275.44,905.32,41.889,3083.9
629.85,274.22,901.02,41.511,3104.8
629.13,268.36,893.52,41.156,3087.1
630.18,268.36,894.06,42.176,3074.5
622.08,270.24,888.1,41.155,3071.7
620.3,268.66,884.84,40.97,3051.7
616.98,268.31,880.54,41.509,3055.8
624.52,266.99,889.67,41.455,3057.4
623.34,264.18,884.28,41.201,3032.7
617.16,262.15,874.87,40.386,3028.4
615.34,262.13,872.67,40.052,3003.6
615.05,266.74,876.91,40.341,2997
616.16,266.58,877.4,39.801,2977.6
615.09,260.57,871.06,40.349,2995.1
607.77,261.72,865.82,39.501,2987.9
609.35,264.4,868.18,39.678,2986.5
604.95,259.26,869.38,40.059,2960.9
604.58,262.47,873.01,39.272,2957.9
600.02,255.46,861.28,40.163,2973.2
601.1,255.29,861.16,39.72,2959.7
597.27,256.35,861.06,39.426,2952.7
595.31,257.29,860.63,39.376,2941.5
600.69,253.49,863.36,39.567,2933.8
600.93,252.98,860.61,38.488,2931.4
599.93,253.27,860.09,38.889,2937.6
591.64,253.6,852.66,38.624,2934.9
590.81,254.05,851.26,39.57,2926.1
591.77,251.81,851.5,38.948,2925.2
589.53,256.18,852.15,38.437,2908.9
589.88,256.19,852.38,38.942,2901.7
592.23,250.42,849.19,39.094,2908.1
592.69,250.2,852.28,38.949,2910.4
592.28,251.14,852.43,39.03,2918.9
592.54,252.02,852.72,39.636,2924
592.48,252.27,851.73,39.065,2925.5
585.55,249.8,845.54,39.298,2913.2
588.67,249.42,845.69,38.592,2906.4
584.63,249.77,844.12,39.661,2910.7
584.9,248.2,841.29,39.349,2899.4
583.64,247.71,839.47,39.21,2899.4
579.99,253.23,840.53,38.63,2896.4
582.21,247.49,839.04,39.105,2877.8
582.75,247.56,839.32,37.989,2875.8
583.39,247.54,840.14,39.158,2869.3
583.63,248.08,840.83,38.158,2868.4
583.5,247.85,840.82,38.272,2872.7
578.95,498.97,838.78,38.04,2859.9
577.95,500.34,837.47,37.688,2856.8
582.23,498.55,841.93,37.889,2855.5
582.72,498.49,841.48,38.385,2857
582.85,500.01,840.25,38.171,2865.3
582.58,499.82,842.6,38.627,2868.1
583.33,500.37,841.44,38.471,2855.4
581.34,493.63,837.51,38.793,2859.3
581.12,495.51,836.85,38.744,2864.6
580.74,496.28,838.37,37.845,2859.1
580.79,497.02,838.61,38.255,2856.6
580.59,496.49,838.28,37.663,2858.2
579.83,496.15,837.61,39.008,2851.5
579.51,495.84,838.01,38.599,2856.5
577.69,503.28,838.9,38.335,2853.4
577.56,502.14,837,37.282,2857.8
580.08,492.74,836.33,38.323,2855
579.78,493.24,836.3,38.423,2848.2
577.06,502.75,839.1,37.613,2846.7
579.75,491.75,834.12,37.68,2851.2
577.32,501.74,838.75,38.211,2857.6
577.62,498.77,836.67,38.562,2852
579.02,493.57,835.92,38.81,2860.5
579.31,493.95,835.77,38.381,2857.6
577.28,504.32,837.82,37.47,2859.5
579.77,491.65,836.05,37.868,2850.4
580.25,491.05,835.24,38.028,2839.9
577.51,505.2,838.67,38.131,2838
580.39,491.47,835.64,38.717,2837.4
580.14,495.46,838.94,37.853,2853.2
578.13,505.5,839.52,38.026,2836
579.23,505.18,841.6,38.26,2845.5
581.95,495.16,837.63,37.508,2848.4
581.75,493.79,839.22,38.379,2853.7
579.05,507.26,840.61,37.993,2850.5
582.45,493.39,835.29,38.119,2837.1
579.82,505,840.75,37.766,2844.9
579.38,504.13,840.08,38.549,2841
581.6,492.72,836.64,37.802,2856.4
577.52,507.62,841.85,37.417,2839.9
576.7,509.34,840.4,37.594,2841.7
576.69,508.83,839.07,37.298,2843.9
574.88,510.63,840.04,37.247,2842.8
585.9,495.52,841.79,37.462,2838.1
585.27,505.84,847.64,37.677,2843.7
582.64,506.96,843.4,38.019,2845.2
586.6,504.98,847.45,37.895,2854.9
582.51,507.48,844.21,38.742,2840.2
582.65,507.81,844.89,38.262,2846.3
587.68,509.76,849.12,38.577,2843.7
590.33,254.79,853.67,37.875,2855.4
592.03,254.56,851.61,38.428,2851.1
592.66,254.63,854.48,37.577,2860.6
593.05,256.2,856.29,38.771,2856.6
592.35,256.39,855.32,38.357,2867.6
590.64,256.7,853.29,37.891,2869.9
594.47,255.33,856.92,38.232,2870.5
595.14,255.15,858.74,39.087,2880.7
598.61,251.54,858.12,39.068,2893.1
589.8,257.62,854.8,38.959,2888.7
594.65,256.91,858.23,39.056,2912.1
592.86,258.7,860.17,38.987,2908.8
599.53,257.76,864.7,38.996,2911.5
597.26,258.73,864.56,39.113,2914.6
597.44,259.04,864.31,38.599,2916.9
597.57,258.57,863.4,39.425,2937.2
597.38,258.46,864.3,39.528,2929.5
597.11,258.54,862.39,38.905,2935.6
597.36,258.16,862.78,39.003,2927.6
596.44,258.31,864.01,39.247,2936.5
596.79,258.29,862.21,39.606,2931.6
601.85,256.63,864.31,39.023,2937.7
595.42,257.17,859.09,39.388,2931.1
592.89,263.69,865.49,39.031,2932.3
602,255.35,864.72,38.896,2923.5
599.11,261.68,867.2,39.439,2925.6
604.53,256.99,869.12,39.164,2925.5
601.02,263.05,870.36,39.334,2929.8
604.07,256.89,868.01,38.85,2923.6
601.1,264.84,871.52,39.049,2923.7
601.52,259.27,867.45,39.431,2922.9
606.61,258.86,873.75,39.8,2931.1
601.96,268.08,877.95,39.453,2951.4
606.89,260.77,873.79,39.387,2960.3
611.73,265.96,882.32,39.472,2956.6
606.53,260.35,873.99,39.447,2957.3
603.67,265.89,878.14,39.546,2951.2
609.47,259.45,874.86,38.803,2964.5
604.74,266.57,878.44,39.168,2979.3
614.27,262.96,881.99,39.37,2968.9
616.91,266.62,889.02,39.599,2986
616.24,267.66,888.7,40.34,2983.5
615.31,265.15,887.81,40.513,2978.3
616.26,268.62,888.37,39.339,2979.9
622.58,264.77,893.6,40.138,2984.4
617.71,272.13,896.02,39.713,2978
619.54,269.75,895.56,40.464,2993.7
618.9,271.04,895.66,39.705,3003.1
620.58,266.56,894.51,40.752,3004.7
629.41,271.4,895.98,39.893,3033.4
631.23,267.88,894.83,40.168,3020.5
622.18,274.72,893.45,40.045,3003.9
626.71,270.73,892.49,39.461,3014.4
638.13,272.6,904.63,40.299,3035
640.73,277.73,911.85,40.828,3036.1
643.75,275.46,915.6,40.542,3062.3
649.86,281.4,927.73,41.265,3071
650,284.09,926.91,41.988,3105.4
652.97,277.07,923.99,41.942,3117.1
658.17,281.96,934.96,41.869,3116
658.17,275.71,927.01,41.669,3123.3
661.98,279.64,937.14,42.04,3115.7
656.23,281.6,931.27,41.765,3137
658.61,286.34,932.91,42.03,3139.2
658.63,286.11,939.15,41.869,3136.2
658.55,284.59,936.01,42.323,3136.8
659.2,284.55,936.25,42.783,3136.9
661.78,288.99,944.05,41.77,3163.9
668.95,282.21,944.42,42.119,3161.2
665.97,289.27,951.08,42.413,3163.4
664,290.66,951.04,43.038,3176.6
666.63,291.32,952.31,43.329,3195.9
667.53,291.59,953.91,43.778,3192.7
668.87,291.8,953.78,43.163,3197.1
666.94,290.48,952.58,42.313,3198.3
665.13,297.9,958.2,43.543,3228.2
671.58,294.21,960.33,42.451,3219.3
672.86,294.55,959.01,42.97,3208.8
675.38,290.57,961.15,43.144,3210
686.09,294.65,974.12,43.242,3228.5
682.56,296.27,973.04,42.934,3230.6
681.27,297.96,974.3,43.462,3230.6
687.58,291.57,975.47,43.819,3231.9
686.97,297.29,979.06,43.611,3242.3
689.7,291.6,975.39,44.054,3249.2
689.86,298.47,982.8,44.088,3288
688.03,299.63,981.69,43.191,3287.2
690.34,298.81,983.11,43.287,3270.8
691.08,296.91,982.87,43.349,3271
701.37,298.32,993.54,43.619,3309.5
701.39,302.96,999.62,44.405,3303.3
698.59,299.34,991.89,43.934,3302.3
696.54,304.27,994.61,44.827,3294
696.23,297.81,989.35,43.984,3303.8
698.61,302.2,994.66,44.37,3343.1
698.96,303.25,997.67,45.369,3329.2
705.45,302.61,1003.6,44.223,3330
704.14,305.34,1004.9,44.804,3331.5
704.99,305.17,1003.8,44.845,3331.3
708.51,303.22,1004.5,44.549,3348.2
704.29,305.27,1001.9,45.047,3369.3
704.71,307.42,1007.4,45.078,3357.6
704.25,309.11,1009,44.733,3362.4
704.2,309.08,1009.1,45.195,3365.2
705.45,308.47,1009.2,45.116,3366.5
710.13,307.07,1008.7,45.29,3361.9
711.29,306.07,1012.2,45.916,3390.8
714.9,304.81,1014,45.712,3401.8
713.71,311.95,1020.5,46.014,3394.2
718.81,305.75,1019,45.21,3390.8
713.27,313.78,1022.4,45.746,3417.8
715.35,307.6,1018,45.357,3423.5
713.78,310.49,1018.1,45.55,3423.3
718.98,308.24,1022.1,45.866,3420.7
711.81,313.97,1019.9,45.663,3420.4
720.88,305.52,1021.9,46.2,3418.9
719.9,311.9,1027.2,45.987,3443
721.59,312.97,1028.9,46.358,3443.9
720.47,315.73,1031.9,46.354,3437.4
725.44,310.54,1031.5,45.996,3440.6
722.28,317.35,1034.1,46.645,3448.6
726.04,310.63,1031.6,46.296,3446.7
723.29,314.65,1032.3,46.424,3459.8
722.86,314.58,1032.2,46.179,3462.2
725.06,313.95,1032.8,46.147,3456.3
723.73,313.48,1031,46.622,3455.1
726.03,311.11,1030.6,46.9,3464.1
726.64,311.98,1031.8,46.458,3480.6
725.23,315.64,1033,45.477,3486.7
726.64,316.15,1035.7,47.161,3471.6
725.84,317.17,1034,46.481,3481.1
730.47,311.44,1036.8,46.31,3482.3
730.03,316.96,1039.3,46.349,3485.6
733.36,316.06,1043,46.905,3494.1
735.81,315.95,1045.6,46.532,3482.9
735.87,317.24,1046.2,46.282,3483.5
732.71,317.95,1045.2,46.601,3496.4
732.84,317.89,1045.5,46.616,3495.6
737.21,316.62,1046.1,47.532,3504.9
736.74,318.89,1047.9,46.908,3515.5
739.04,317.14,1050.6,47.036,3515
739.36,317.72,1051.4,46.441,3509.9
736.13,321.41,1049.2,47.517,3512.6
736.95,315.99,1046.3,47.316,3506.1
741.49,317.24,1053.4,46.678,3537.8
739.23,316.17,1049.8,47.585,3529.7
738.86,322.2,1053.7,47.524,3522.1
741.32,323.35,1061,47.954,3537.6
746.13,319.21,1060.7,47.639,3536.7
747.52,323.69,1063.1,47.918,3549.7
745.77,323.49,1062.3,47.874,3558.6
747.72,319.75,1062.1,47.83,3553.7
746.65,320,1059.8,47.691,3550.2
745.93,323.91,1062.2,46.963,3555.3
748.42,318.37,1060.1,47.673,3549.3
742.65,325.36,1062.9,47.271,3570.4
746.53,318.92,1059.4,47.375,3556.4
746.02,323.9,1063.9,48.029,3557.2
749.27,320.7,1061,48.168,3554.5
752.79,322.77,1066.9,46.904,3562.1
751.62,324.7,1069.5,48.361,3566.4
755.96,324.37,1072.4,47.594,3575.8
755.87,327.96,1074.6,47.986,3574
757.03,325.36,1073.5,47.93,3582.8
756.47,323.61,1075,47.801,3588.2
750.96,324,1067.8,47.601,3581.5
753.95,327.13,1071.9,48.562,3589.4
752.96,326.75,1072.4,48.361,3603.3
756.29,325.81,1074.8,47.892,3599.3
751.9,327,1073.1,48.085,3600.8
753.53,327.14,1075.9,48.571,3607.2
753.07,328.61,1075.4,48.587,3604.5
755.94,328.59,1077.6,48.618,3631.3
754.63,331.56,1080.8,48.63,3629.3
756.9,330.16,1079.2,48.543,3621
760.58,327.22,1080.5,48.723,3634.5
760.37,327.2,1079.6,48.563,3617.4
759.88,331.71,1084.5,48.182,3623.9
761.03,329.96,1083.9,48.707,3632.7
759.99,330.31,1082.4,48.864,3632
761.97,325.72,1080.1,48.738,3640.5
758.47,332,1081.9,48.449,3636.8
761.89,325.84,1080.8,48.806,3639.4
761.87,330.4,1083.9,49.16,3637
759.6,331.19,1081.6,48.522,3664.8
765.83,329.84,1086.7,48.951,3658.5
767.76,330.62,1091.1,48.882,3646.2
767.84,330.89,1090.2,49.348,3656.1
767.16,330.39,1091.6,48.797,3650.9
766.47,330.46,1088.9,49.49,3667.3
764.21,331.29,1088.4,49.217,3661.9
763.79,333.61,1088.2,49.012,3665.9
765.46,331.98,1090,48.901,3675.8
763.95,331.61,1087.6,48.986,3681.7
762.52,330.72,1086.2,48.906,3682
767.77,330.02,1090.1,49.501,3694.9
765.74,333.28,1091.2,49.092,3685.7
771.17,328.28,1091.7,49.289,3680.3
766.52,334,1093.4,49.335,3689
768.43,330.25,1089.9,48.898,3689
772.94,333.16,1098.1,49.592,3693.9
775.03,328.91,1096.7,49.461,3695.2
769.97,334.63,1097.7,49.716,3697.9
773.06,332.33,1098.5,49.116,3685.1
770.55,337.66,1101.1,49.424,3682.7
774.06,331.98,1098.6,49.606,3690.2
